Timestamp,EventType,SourceIP,DestinationHost,UserPrincipal,Severity,Message,Facility
2026-06-11T22:34:00Z,AuthFailure,10.20.5.84,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:35:00Z,VPNLogout,10.20.5.97,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T22:36:00Z,AuthSuccess,10.20.5.86,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:37:00Z,ConfigChange,10.20.5.89,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T22:38:00Z,AuthFailure,10.20.5.84,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:39:00Z,PrivilegeEscalation,10.20.5.92,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:40:00Z,FirewallAllow,10.20.5.97,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T22:41:00Z,VPNLogin,10.20.5.105,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:42:00Z,PrivilegeEscalation,10.20.5.86,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:43:00Z,VPNLogin,10.20.5.108,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:44:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:45:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:46:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:47:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:48:00Z,ConfigChange,10.20.5.101,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T22:49:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:50:00Z,AuthSuccess,10.20.5.95,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:51:00Z,AuthSuccess,10.20.5.94,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:52:00Z,VPNLogin,10.20.5.118,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:53:00Z,AuthSuccess,10.20.5.100,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:54:00Z,VPNLogin,10.20.5.119,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:55:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:56:00Z,PrivilegeEscalation,10.20.5.109,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:57:00Z,AuthFailure,10.20.5.107,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T22:58:00Z,AuthSuccess,10.20.5.109,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:59:00Z,AuthFailure,10.20.5.110,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:00:00Z,VPNLogin,10.20.5.130,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:01:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:02:00Z,FirewallAllow,10.20.5.117,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:03:00Z,VPNLogout,10.20.5.128,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T23:04:00Z,AuthFailure,10.20.5.107,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T23:05:00Z,ConfigChange,10.20.5.117,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T23:06:00Z,PrivilegeEscalation,10.20.5.114,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:07:00Z,FirewallAllow,10.20.5.123,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:08:00Z,VPNLogout,10.20.5.136,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T23:09:00Z,FirewallAllow,10.20.5.128,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:10:00Z,FirewallAllow,10.20.5.123,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:11:00Z,AuthFailure,10.20.5.117,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:12:00Z,PrivilegeEscalation,10.20.5.116,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:13:00Z,AuthFailure,10.20.5.121,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:14:00Z,AuthFailure,10.20.5.119,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T23:15:00Z,AuthSuccess,10.20.5.121,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:16:00Z,FirewallAllow,10.20.5.127,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:17:00Z,AuthSuccess,10.20.5.126,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:18:00Z,PrivilegeEscalation,10.20.5.129,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:19:00Z,PrivilegeEscalation,10.20.5.128,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:20:00Z,VPNLogout,10.20.5.148,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T23:21:00Z,AuthFailure,10.20.5.128,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:22:00Z,AuthSuccess,10.20.5.132,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:23:00Z,PrivilegeEscalation,10.20.5.131,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:24:00Z,AuthSuccess,10.20.5.136,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:25:00Z,ConfigChange,10.20.5.133,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T23:26:00Z,AuthSuccess,10.20.5.138,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:27:00Z,AuthFailure,10.20.5.136,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:28:00Z,AuthSuccess,10.20.5.135,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:29:00Z,VPNLogin,10.20.5.152,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:30:00Z,AuthFailure,10.20.5.131,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T23:31:00Z,FirewallAllow,10.20.5.144,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:32:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:33:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:34:00Z,AuthSuccess,10.20.5.137,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:35:00Z,PrivilegeEscalation,10.20.5.141,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:36:00Z,FirewallAllow,10.20.5.148,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T23:37:00Z,VPNLogout,10.20.5.161,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T23:38:00Z,VPNLogout,10.20.5.161,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T23:39:00Z,VPNLogin,10.20.5.169,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:40:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:41:00Z,VPNLogin,10.20.5.166,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:42:00Z,VPNLogin,10.20.5.165,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:43:00Z,AuthFailure,10.20.5.152,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:44:00Z,AuthSuccess,10.20.5.151,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:45:00Z,ConfigChange,10.20.5.151,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T23:46:00Z,ConfigChange,10.20.5.160,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T23:47:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:48:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:49:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:50:00Z,AuthSuccess,10.20.5.162,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T23:51:00Z,AuthFailure,10.20.5.156,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T23:52:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:53:00Z,ConfigChange,10.20.5.159,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T23:54:00Z,AuthFailure,10.20.5.159,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T23:55:00Z,PrivilegeEscalation,10.20.5.160,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:56:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T23:57:00Z,VPNLogin,10.20.5.186,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T23:58:00Z,PrivilegeEscalation,10.20.5.166,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T23:59:00Z,AuthFailure,10.20.5.164,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:00:00Z,FirewallAllow,10.20.5.175,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-12T00:01:00Z,AuthFailure,10.20.5.166,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:02:00Z,VPNLogout,10.20.5.191,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T00:03:00Z,AuthSuccess,10.20.5.169,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:04:00Z,ConfigChange,10.20.5.172,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:05:00Z,ConfigChange,10.20.5.175,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:06:00Z,ConfigChange,10.20.5.171,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:07:00Z,PrivilegeEscalation,10.20.5.178,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T00:08:00Z,PrivilegeEscalation,10.20.5.176,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T00:09:00Z,FirewallAllow,10.20.5.189,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-12T00:10:00Z,AuthSuccess,10.20.5.180,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:11:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:12:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:13:00Z,AuthFailure,10.20.5.175,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:14:00Z,AuthFailure,10.20.5.176,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:15:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:16:00Z,ConfigChange,10.20.5.182,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:17:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:18:00Z,AuthFailure,10.20.5.185,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:19:00Z,AuthFailure,10.20.5.181,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:20:00Z,AuthSuccess,10.20.5.183,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:21:00Z,AuthSuccess,10.20.5.191,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:22:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:23:00Z,VPNLogin,10.20.5.206,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T00:24:00Z,AuthFailure,10.20.5.188,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:25:00Z,ConfigChange,10.20.5.191,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:26:00Z,PrivilegeEscalation,10.20.5.197,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T00:27:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:28:00Z,ConfigChange,10.20.5.193,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:29:00Z,AuthFailure,10.20.5.199,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:30:00Z,FirewallAllow,10.20.5.210,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-12T00:31:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:32:00Z,AuthSuccess,10.20.5.195,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:33:00Z,ConfigChange,10.20.5.202,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:34:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:35:00Z,AuthSuccess,10.20.5.202,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:36:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:37:00Z,ConfigChange,10.20.5.202,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:38:00Z,AuthFailure,10.20.5.204,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:39:00Z,VPNLogout,10.20.5.229,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T00:40:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:41:00Z,AuthSuccess,10.20.5.211,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:42:00Z,ConfigChange,10.20.5.213,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T00:43:00Z,AuthFailure,10.20.5.207,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:44:00Z,AuthFailure,10.20.5.210,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:45:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:46:00Z,VPNLogin,10.20.5.234,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T00:47:00Z,AuthSuccess,10.20.5.219,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:48:00Z,PrivilegeEscalation,10.20.5.219,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T00:49:00Z,AuthFailure,10.20.5.220,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T00:50:00Z,VPNLogin,10.20.5.231,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T00:51:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:52:00Z,AuthSuccess,10.20.5.223,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T00:53:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T00:54:00Z,VPNLogout,10.20.5.245,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T00:55:00Z,PrivilegeEscalation,10.20.5.228,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T00:56:00Z,VPNLogout,10.20.5.240,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T00:57:00Z,VPNLogout,10.20.5.240,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T00:58:00Z,AuthFailure,10.20.5.224,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T00:59:00Z,AuthFailure,10.20.5.226,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T01:00:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:01:00Z,AuthFailure,10.20.5.229,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T01:02:00Z,AuthFailure,10.20.5.231,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T01:03:00Z,VPNLogout,10.20.5.3,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T01:04:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:05:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:06:00Z,VPNLogin,10.20.5.248,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:07:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:08:00Z,VPNLogin,10.20.5.3,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:09:00Z,AuthSuccess,10.20.5.238,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T01:10:00Z,VPNLogin,10.20.5.1,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:11:00Z,ConfigChange,10.20.5.240,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T01:12:00Z,AuthFailure,10.20.5.239,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T01:13:00Z,PrivilegeEscalation,10.20.5.243,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T01:14:00Z,VPNLogout,10.20.5.9,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T01:15:00Z,VPNLogin,10.20.5.15,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:16:00Z,ConfigChange,10.20.5.246,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T01:17:00Z,VPNLogin,10.20.5.13,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:18:00Z,PrivilegeEscalation,10.20.5.246,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T01:19:00Z,ConfigChange,10.20.5.248,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T01:20:00Z,VPNLogout,10.20.5.14,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T01:21:00Z,FirewallAllow,10.20.5.7,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-12T01:22:00Z,ConfigChange,10.20.5.1,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T01:23:00Z,VPNLogin,10.20.5.23,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:24:00Z,VPNLogout,10.20.5.25,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-12T01:25:00Z,AuthFailure,10.20.5.3,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T01:26:00Z,AuthFailure,10.20.5.3,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-12T01:27:00Z,VPNLogin,10.20.5.24,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:28:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:29:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:30:00Z,ConfigChange,10.20.5.8,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-12T01:31:00Z,VPNLogin,10.20.5.24,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-12T01:32:00Z,AuthSuccess,10.20.5.7,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-12T01:33:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:34:00Z,FirewallAllow,10.20.5.19,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-12T01:35:00Z,AuthFailure,10.20.5.11,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-12T01:36:00Z,PrivilegeEscalation,10.20.5.15,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-12T01:37:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:38:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-12T01:39:00Z,AuthFailure,10.20.5.16,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
